candidate,instrument,split,t_entry,side,mae,mfe,pnl_pts
M2-BASE,NAS100,TRAIN,2006-06-19 14:25:00+00:00,1,2.7999999999999545,7.099999999999909,5.947825482985763
M2-BASE,NAS100,TRAIN,2006-06-19 17:13:00+00:00,1,9.400000000000091,1.5,-8.18737268222344
M2-BASE,NAS100,TRAIN,2006-06-20 15:04:00+00:00,-1,5.199999999999818,0.7000000000000455,-4.900595918695444
M2-BASE,NAS100,TRAIN,2006-06-21 13:39:00+00:00,-1,5.400000000000091,2.0,-4.2000000000000455
M2-BASE,NAS100,TRAIN,2006-06-21 14:07:00+00:00,-1,10.599999999999909,3.0,-9.93133591150604
M2-BASE,NAS100,TRAIN,2006-06-22 14:16:00+00:00,1,12.299999999999955,2.2999999999999545,-11.944831415323506
M2-BASE,NAS100,TRAIN,2006-06-23 13:31:00+00:00,1,5.399999999999864,2.0,1.308191932246018
M2-BASE,NAS100,TRAIN,2006-06-23 16:18:00+00:00,-1,7.400000000000091,5.7000000000000455,5.21495018851374
M2-BASE,NAS100,TRAIN,2006-06-26 14:04:00+00:00,-1,3.7000000000000455,3.0,2.138066980079657
M2-BASE,NAS100,TRAIN,2006-06-26 16:12:00+00:00,1,1.5,5.2000000000000455,5.159398342868599
M2-BASE,NAS100,TRAIN,2006-06-27 14:17:00+00:00,1,5.399999999999864,3.7000000000000455,-5.317806774274004
M2-BASE,NAS100,TRAIN,2006-06-27 15:03:00+00:00,1,12.099999999999909,0.5,-10.225438928699532
M2-BASE,NAS100,TRAIN,2006-06-28 15:27:00+00:00,1,1.3999999999998636,5.5,5.106486250997932
M2-BASE,NAS100,TRAIN,2006-06-29 14:06:00+00:00,-1,1.7000000000000455,4.5,4.258248395585042
M2-BASE,NAS100,TRAIN,2006-06-30 14:01:00+00:00,1,3.0,4.2000000000000455,1.2000000000000455
M2-BASE,NAS100,TRAIN,2006-07-03 15:49:00+00:00,-1,3.2999999999999545,1.2000000000000455,-3.2075498129161133
M2-BASE,NAS100,TRAIN,2006-07-04 15:18:00+00:00,-1,0.5,0.7999999999999545,0.2999999999999545
M2-BASE,NAS100,TRAIN,2006-07-06 13:35:00+00:00,-1,0.5,4.0,3.87449639852116
M2-BASE,NAS100,TRAIN,2006-07-06 14:23:00+00:00,-1,3.5,3.900000000000091,3.8770874142880984
M2-BASE,NAS100,TRAIN,2006-07-10 13:42:00+00:00,-1,0.2999999999999545,4.7000000000000455,3.4798254037111747
M2-BASE,NAS100,TRAIN,2006-07-10 14:34:00+00:00,1,1.5,3.8999999999998636,3.413036543379121
M2-BASE,NAS100,TRAIN,2006-07-10 15:25:00+00:00,1,5.900000000000091,2.5,-5.169365836590259
M2-BASE,NAS100,TRAIN,2006-07-10 17:04:00+00:00,1,10.399999999999864,0.900000000000091,-10.399108083988722
M2-BASE,NAS100,TRAIN,2006-07-11 14:11:00+00:00,1,1.0,6.2000000000000455,6.021868036461456
M2-BASE,NAS100,TRAIN,2006-07-12 13:53:00+00:00,1,5.0,1.0,-4.853249826878937
M2-BASE,NAS100,TRAIN,2006-07-12 14:36:00+00:00,1,9.899999999999864,3.7000000000000455,-9.770229159641985
M2-BASE,NAS100,TRAIN,2006-07-13 16:20:00+00:00,-1,0.3000000000001819,11.899999999999864,11.653615766678513
M2-BASE,NAS100,TRAIN,2006-07-14 13:56:00+00:00,1,0.0,5.699999999999818,5.475029935048951
M2-BASE,NAS100,TRAIN,2006-07-14 15:01:00+00:00,1,8.400000000000091,0.0,-6.934995847589789
M2-BASE,NAS100,TRAIN,2006-07-17 13:33:00+00:00,-1,5.7000000000000455,4.5,4.1315043230351876
M2-BASE,NAS100,TRAIN,2006-07-18 17:22:00+00:00,1,2.7000000000000455,13.899999999999864,12.899999999999864
M2-BASE,NAS100,TRAIN,2006-07-19 13:52:00+00:00,-1,6.399999999999864,2.0,-5.658668687026648
M2-BASE,NAS100,TRAIN,2006-07-20 14:05:00+00:00,1,5.400000000000091,3.5,2.763177426328639
M2-BASE,NAS100,TRAIN,2006-07-20 16:36:00+00:00,1,10.599999999999909,4.0,-10.457741676923888
M2-BASE,NAS100,TRAIN,2006-07-25 14:09:00+00:00,-1,0.7999999999999545,7.2000000000000455,6.965624996414363
M2-BASE,NAS100,TRAIN,2006-07-25 14:39:00+00:00,1,2.900000000000091,5.2999999999999545,5.081944775371994
M2-BASE,NAS100,TRAIN,2006-07-26 14:10:00+00:00,1,3.7999999999999545,2.5,2.2294720898551077
M2-BASE,NAS100,TRAIN,2006-07-26 16:15:00+00:00,-1,8.400000000000091,6.0,-8.355029766303005
M2-BASE,NAS100,TRAIN,2006-07-28 13:43:00+00:00,-1,4.0,3.7000000000000455,3.504147728193857
M2-BASE,NAS100,TRAIN,2006-07-28 15:13:00+00:00,-1,9.899999999999864,2.5,-5.0
M2-BASE,NAS100,TRAIN,2006-07-31 13:31:00+00:00,1,3.0,0.0,-2.392509092702312
M2-BASE,NAS100,TRAIN,2006-07-31 14:27:00+00:00,-1,5.0,4.0,3.8870133247123704
M2-BASE,NAS100,TRAIN,2006-08-02 13:35:00+00:00,-1,5.2000000000000455,1.5,1.3138421939534055
M2-BASE,NAS100,TRAIN,2006-08-02 16:00:00+00:00,-1,5.400000000000091,6.7000000000000455,5.561187121103558
M2-BASE,NAS100,TRAIN,2006-08-03 17:02:00+00:00,-1,12.200000000000045,1.0,-11.671730716331012
M2-BASE,NAS100,TRAIN,2006-08-04 16:25:00+00:00,1,13.900000000000091,0.20000000000004547,-13.708099442507091
M2-BASE,NAS100,TRAIN,2006-08-07 15:16:00+00:00,1,0.5,6.7999999999999545,6.5
M2-BASE,NAS100,TRAIN,2006-08-08 13:40:00+00:00,1,1.5,3.199999999999818,3.1052293372927124
M2-BASE,NAS100,TRAIN,2006-08-08 15:29:00+00:00,-1,0.5,5.0,3.7126352653799586
M2-BASE,NAS100,TRAIN,2006-08-09 15:44:00+00:00,-1,0.2999999999999545,13.400000000000091,12.565561432330242
M2-BASE,NAS100,TRAIN,2006-08-10 14:34:00+00:00,-1,0.20000000000004547,6.699999999999818,6.58790923586912
M2-BASE,NAS100,TRAIN,2006-08-10 15:12:00+00:00,-1,7.7999999999999545,3.8999999999998636,-7.77965595344358
M2-BASE,NAS100,TRAIN,2006-08-11 13:31:00+00:00,1,1.7000000000000455,2.7999999999999545,2.5386303372333714
M2-BASE,NAS100,TRAIN,2006-08-11 13:54:00+00:00,1,3.0,4.2999999999999545,3.3233087289818286
M2-BASE,NAS100,TRAIN,2006-08-11 15:58:00+00:00,1,4.2000000000000455,3.6000000000001364,2.9190575171410273
M2-BASE,NAS100,TRAIN,2006-08-14 15:04:00+00:00,-1,5.2000000000000455,0.2999999999999545,-5.174457005582781
M2-BASE,NAS100,TRAIN,2006-08-17 14:04:00+00:00,-1,6.0,2.7999999999999545,-5.624119380577895
M2-BASE,NAS100,TRAIN,2006-08-18 13:35:00+00:00,1,0.0,3.0,2.956174230033639
M2-BASE,NAS100,TRAIN,2006-08-18 13:50:00+00:00,1,3.0,0.7999999999999545,-2.8984363807458067
M2-BASE,NAS100,TRAIN,2006-08-23 13:36:00+00:00,-1,2.0,5.199999999999818,4.3738786935805365
M2-BASE,NAS100,TRAIN,2006-08-23 15:12:00+00:00,1,6.5,5.0,-2.7000000000000455
M2-BASE,NAS100,TRAIN,2006-08-24 16:05:00+00:00,1,2.0,7.0,6.535941742167552
M2-BASE,NAS100,TRAIN,2006-08-25 13:33:00+00:00,1,2.0,3.5,3.1569405247739724
M2-BASE,NAS100,TRAIN,2006-08-25 13:58:00+00:00,-1,7.5,2.199999999999818,-6.065803009890942
M2-BASE,NAS100,TRAIN,2006-08-29 13:36:00+00:00,1,1.7999999999999545,1.5,1.468185543309346
M2-BASE,NAS100,TRAIN,2006-08-29 14:16:00+00:00,1,4.900000000000091,0.2999999999999545,-3.7834134579748024
M2-BASE,NAS100,TRAIN,2006-08-30 13:52:00+00:00,1,0.5,4.7000000000000455,3.7914055449471107
M2-BASE,NAS100,TRAIN,2006-08-30 14:41:00+00:00,-1,2.0,4.2000000000000455,3.8148118619003526
M2-BASE,NAS100,TRAIN,2006-08-31 13:40:00+00:00,-1,0.0,4.5,4.205347231030601
M2-BASE,NAS100,TRAIN,2006-08-31 14:35:00+00:00,1,1.0,5.0,4.791235259470113
M2-BASE,NAS100,TRAIN,2006-09-05 13:38:00+00:00,1,1.7000000000000455,5.2999999999999545,4.659881136002923
M2-BASE,NAS100,TRAIN,2006-09-05 15:46:00+00:00,-1,9.300000000000182,1.199999999999818,-9.05481740432515
M2-BASE,NAS100,TRAIN,2006-09-07 13:34:00+00:00,1,0.5,4.2000000000000455,3.4698718061815725
M2-BASE,NAS100,TRAIN,2006-09-07 13:45:00+00:00,1,4.7999999999999545,2.7000000000000455,-4.166302897648848
M2-BASE,NAS100,TRAIN,2006-09-07 15:59:00+00:00,-1,6.7999999999999545,6.399999999999864,5.451088199254855
M2-BASE,NAS100,TRAIN,2006-09-08 13:38:00+00:00,1,0.0,4.2000000000000455,3.7419354877863498
M2-BASE,NAS100,TRAIN,2006-09-08 14:13:00+00:00,1,0.2999999999999545,3.7000000000000455,2.589190480368643
M2-BASE,NAS100,TRAIN,2006-09-08 15:00:00+00:00,-1,1.0,4.5,4.0
M2-BASE,NAS100,TRAIN,2006-09-08 17:24:00+00:00,-1,4.5,3.7000000000000455,3.4593019133462803
M2-BASE,NAS100,TRAIN,2006-09-11 16:07:00+00:00,-1,7.2999999999999545,0.0,-7.040602860036415
M2-BASE,NAS100,TRAIN,2006-09-11 17:01:00+00:00,-1,10.0,2.7000000000000455,-1.2999999999999545
M2-BASE,NAS100,TRAIN,2006-09-13 13:44:00+00:00,-1,3.2999999999999545,2.400000000000091,2.264306795913626
M2-BASE,NAS100,TRAIN,2006-09-14 15:27:00+00:00,-1,1.599999999999909,4.400000000000091,4.395746662811916
M2-BASE,NAS100,TRAIN,2006-09-18 14:10:00+00:00,-1,1.5,5.099999999999909,4.548790846385145
M2-BASE,NAS100,TRAIN,2006-09-19 15:38:00+00:00,1,7.900000000000091,0.0,-7.587313341261051
M2-BASE,NAS100,TRAIN,2006-09-19 15:52:00+00:00,1,8.599999999999909,5.2000000000000455,4.895566262169041
M2-BASE,NAS100,TRAIN,2006-09-21 14:04:00+00:00,1,2.7000000000000455,7.2000000000000455,4.2364487404047395
M2-BASE,NAS100,TRAIN,2006-09-21 16:55:00+00:00,1,8.099999999999909,4.2000000000000455,-2.400000000000091
M2-BASE,NAS100,TRAIN,2006-09-22 14:04:00+00:00,1,6.2000000000000455,5.699999999999818,1.7999999999999545
M2-BASE,NAS100,TRAIN,2006-09-25 14:10:00+00:00,1,6.2000000000000455,0.0,-6.049573574133319
M2-BASE,NAS100,TRAIN,2006-09-25 16:59:00+00:00,-1,9.200000000000045,6.5,-2.7000000000000455
M2-BASE,NAS100,TRAIN,2006-09-26 14:03:00+00:00,-1,5.0,3.8999999999998636,3.2939599353480844
M2-BASE,NAS100,TRAIN,2006-09-27 14:01:00+00:00,-1,0.0,6.2000000000000455,6.1685714326063135
M2-BASE,NAS100,TRAIN,2006-09-28 13:38:00+00:00,-1,0.5,2.400000000000091,2.392977656352741
M2-BASE,NAS100,TRAIN,2006-09-28 13:44:00+00:00,1,2.7000000000000455,0.0,-2.536446644633088
M2-BASE,NAS100,TRAIN,2006-09-28 13:50:00+00:00,1,2.5,3.400000000000091,3.17692137334825
M2-BASE,NAS100,TRAIN,2006-09-28 14:42:00+00:00,1,3.0,4.7000000000000455,4.474802949026753
M2-BASE,NAS100,TRAIN,2006-09-28 15:51:00+00:00,1,3.699999999999818,6.7000000000000455,6.429677803070717
M2-BASE,NAS100,TRAIN,2006-09-29 13:39:00+00:00,1,3.400000000000091,1.5,-3.022668237078733
M2-BASE,NAS100,TRAIN,2006-09-29 13:52:00+00:00,1,1.5,5.7000000000000455,5.064085549872061
M2-BASE,NAS100,TRAIN,2006-10-03 14:29:00+00:00,-1,0.5,4.5,4.222227054328869
M2-BASE,NAS100,TRAIN,2006-10-03 15:26:00+00:00,-1,6.2000000000000455,2.2999999999999545,-5.997695201041779
M2-BASE,NAS100,TRAIN,2006-10-03 16:33:00+00:00,-1,2.5,7.2000000000000455,5.400000000000091
M2-BASE,NAS100,TRAIN,2006-10-04 14:02:00+00:00,1,2.0,3.2000000000000455,2.466962256372881
M2-BASE,NAS100,TRAIN,2006-10-04 14:12:00+00:00,-1,5.0,0.0,-4.8918913084469295
M2-BASE,NAS100,TRAIN,2006-10-05 13:34:00+00:00,1,0.7000000000000455,2.5,1.9927518356050768
M2-BASE,NAS100,TRAIN,2006-10-05 13:45:00+00:00,-1,0.2999999999999545,3.7000000000000455,2.7182513706020472
M2-BASE,NAS100,TRAIN,2006-10-05 13:59:00+00:00,-1,2.2000000000000455,5.2000000000000455,2.716000862649935
M2-BASE,NAS100,TRAIN,2006-10-05 14:18:00+00:00,1,0.0,4.5,3.8995449919068506
M2-BASE,NAS100,TRAIN,2006-10-05 14:57:00+00:00,-1,0.7999999999999545,4.7000000000000455,4.07381625680955
M2-BASE,NAS100,TRAIN,2006-10-05 15:43:00+00:00,-1,2.5,5.5,4.645881919183012
M2-BASE,NAS100,TRAIN,2006-10-06 14:48:00+00:00,-1,0.20000000000004547,6.2000000000000455,4.7457039637808975
M2-BASE,NAS100,TRAIN,2006-10-09 13:35:00+00:00,-1,0.20000000000004547,5.7000000000000455,4.840145594318528
M2-BASE,NAS100,TRAIN,2006-10-09 15:28:00+00:00,-1,6.2000000000000455,0.2999999999999545,-6.192415375227938
M2-BASE,NAS100,TRAIN,2006-10-10 13:39:00+00:00,-1,0.5,3.7000000000000455,2.999452967716934
M2-BASE,NAS100,TRAIN,2006-10-10 14:17:00+00:00,1,1.2000000000000455,5.0,3.863474488143538
M2-BASE,NAS100,TRAIN,2006-10-10 15:22:00+00:00,-1,0.20000000000004547,6.0,5.767778487369242
M2-BASE,NAS100,TRAIN,2006-10-11 13:34:00+00:00,1,0.5,3.2000000000000455,2.9044907331467584
M2-BASE,NAS100,TRAIN,2006-10-11 14:12:00+00:00,-1,2.5,3.2000000000000455,2.573777543620963
M2-BASE,NAS100,TRAIN,2006-10-11 14:56:00+00:00,-1,6.2000000000000455,2.0,-5.253887816289534
M2-BASE,NAS100,TRAIN,2006-10-13 13:54:00+00:00,-1,0.3000000000001819,4.399999999999864,3.9336628958328674
M2-BASE,NAS100,TRAIN,2006-10-13 14:37:00+00:00,-1,1.300000000000182,3.699999999999818,3.3204007259296304
M2-BASE,NAS100,TRAIN,2006-10-13 16:36:00+00:00,-1,5.2000000000000455,1.0,-5.033873203054327
M2-BASE,NAS100,TRAIN,2006-10-16 14:18:00+00:00,-1,0.2999999999999545,3.7000000000000455,3.49283646285744
M2-BASE,NAS100,TRAIN,2006-10-17 13:41:00+00:00,1,9.0,2.2000000000000455,-8.54530868182701
M2-BASE,NAS100,TRAIN,2006-10-19 13:38:00+00:00,1,0.3000000000001819,5.399999999999864,4.828688965177662
M2-BASE,NAS100,TRAIN,2006-10-19 13:59:00+00:00,-1,6.5,2.0,-6.268666060914029
M2-BASE,NAS100,TRAIN,2006-10-19 14:17:00+00:00,-1,1.0,9.700000000000045,9.462889029361122
M2-BASE,NAS100,TRAIN,2006-10-20 13:34:00+00:00,1,4.7000000000000455,0.0,-4.548435525955028
M2-BASE,NAS100,TRAIN,2006-10-20 13:42:00+00:00,1,4.2000000000000455,4.5,4.360668087005706
M2-BASE,NAS100,TRAIN,2006-10-24 13:49:00+00:00,-1,2.5,2.5,2.1430823763364515
M2-BASE,NAS100,TRAIN,2006-10-24 14:13:00+00:00,1,5.0,3.0,-4.670682696378208
M2-BASE,NAS100,TRAIN,2006-10-24 16:49:00+00:00,1,4.399999999999864,6.5,6.122268643667212
M2-BASE,NAS100,TRAIN,2006-10-25 13:46:00+00:00,-1,4.5,1.5,-3.6003506329507218
M2-BASE,NAS100,TRAIN,2006-10-25 14:16:00+00:00,-1,3.7000000000000455,5.0,4.930982217102837
M2-BASE,NAS100,TRAIN,2006-10-26 13:44:00+00:00,1,2.8999999999998636,2.0,1.7743045483641708
M2-BASE,NAS100,TRAIN,2006-10-26 14:26:00+00:00,1,2.400000000000091,6.2999999999999545,6.0
M2-BASE,NAS100,TRAIN,2006-10-27 13:41:00+00:00,1,1.5,4.7000000000000455,3.762076745345439
M2-BASE,NAS100,TRAIN,2006-10-30 14:56:00+00:00,1,2.0,3.0,2.8273326224241373
M2-BASE,NAS100,TRAIN,2006-10-30 16:02:00+00:00,-1,7.2999999999999545,3.7000000000000455,-6.054759740158261
M2-BASE,NAS100,TRAIN,2006-10-31 17:38:00+00:00,1,1.0,8.5,7.9046243724124
M2-BASE,NAS100,TRAIN,2006-11-01 15:02:00+00:00,1,0.20000000000004547,4.0,3.6068540822070645
M2-BASE,NAS100,TRAIN,2006-11-01 15:16:00+00:00,1,5.5,1.7000000000000455,-5.002770356348947
M2-BASE,NAS100,TRAIN,2006-11-03 14:33:00+00:00,-1,1.2999999999999545,4.400000000000091,3.8917580926470237
M2-BASE,NAS100,TRAIN,2006-11-03 15:32:00+00:00,1,5.7000000000000455,1.2000000000000455,-5.16998791946321
M2-BASE,NAS100,TRAIN,2006-11-03 16:24:00+00:00,1,2.7000000000000455,9.0,8.200246592980875
M2-BASE,NAS100,TRAIN,2006-11-07 15:00:00+00:00,-1,5.5,0.2999999999999545,-5.062520535023168
M2-BASE,NAS100,TRAIN,2006-11-09 14:49:00+00:00,-1,0.0,3.7000000000000455,3.4034408637016895
M2-BASE,NAS100,TRAIN,2006-11-09 15:03:00+00:00,1,3.5,3.2000000000000455,3.1532066177637716
M2-BASE,NAS100,TRAIN,2006-11-09 18:28:00+00:00,1,6.2000000000000455,2.2999999999999545,-6.021258184348653
M2-BASE,NAS100,TRAIN,2006-11-10 14:43:00+00:00,1,3.0,5.0,2.8942644067753918
M2-BASE,NAS100,TRAIN,2006-11-13 14:41:00+00:00,-1,4.899999999999864,0.7999999999999545,-3.4840042235455257
M2-BASE,NAS100,TRAIN,2006-11-14 15:16:00+00:00,1,4.699999999999818,3.300000000000182,2.6412172263310367
M2-BASE,NAS100,TRAIN,2006-11-15 14:32:00+00:00,1,0.2999999999999545,1.5,0.5973753170703731
M2-BASE,NAS100,TRAIN,2006-11-15 14:35:00+00:00,-1,2.7000000000000455,1.5,-2.263295380882937
M2-BASE,NAS100,TRAIN,2006-11-15 17:13:00+00:00,-1,6.2999999999999545,4.900000000000091,3.4594247772974995
M2-BASE,NAS100,TRAIN,2006-11-20 15:02:00+00:00,-1,0.2999999999999545,7.5,6.727419680331423
M2-BASE,NAS100,TRAIN,2006-11-20 15:40:00+00:00,-1,3.2000000000000455,5.699999999999818,5.573792879918756
M2-BASE,NAS100,TRAIN,2006-11-21 15:39:00+00:00,1,3.2999999999999545,0.0,-3.0252667779811873
M2-BASE,NAS100,TRAIN,2006-11-22 14:38:00+00:00,-1,2.2000000000000455,0.2999999999999545,-1.6126761839184383
M2-BASE,NAS100,TRAIN,2006-11-22 14:51:00+00:00,1,3.400000000000091,1.5,-2.945430079929565
M2-BASE,NAS100,TRAIN,2006-11-23 16:23:00+00:00,-1,0.20000000000004547,0.7999999999999545,0.7999999999999545
M2-BASE,NAS100,TRAIN,2006-11-27 15:02:00+00:00,1,9.700000000000045,2.699999999999818,-8.794860144914765
M2-BASE,NAS100,TRAIN,2006-11-28 14:42:00+00:00,1,1.0,8.0,6.497118931200021
M2-BASE,NAS100,TRAIN,2006-11-29 18:29:00+00:00,1,4.5,8.5,8.2232820892566
M2-BASE,NAS100,TRAIN,2006-11-30 14:43:00+00:00,1,3.0,3.7000000000000455,3.444552136727907
M2-BASE,NAS100,TRAIN,2006-11-30 15:04:00+00:00,1,6.0,4.0,2.8720163239950125
M2-BASE,NAS100,TRAIN,2006-12-01 14:42:00+00:00,1,4.5,2.5,-3.960805635945462
M2-BASE,NAS100,TRAIN,2006-12-01 15:01:00+00:00,1,8.0,0.5,-7.812919852218101
M2-BASE,NAS100,TRAIN,2006-12-04 14:39:00+00:00,-1,6.7000000000000455,4.0,-6.674401699537384
M2-BASE,NAS100,TRAIN,2006-12-05 15:20:00+00:00,-1,0.0,5.5,4.9820967896789625
M2-BASE,NAS100,TRAIN,2006-12-06 14:42:00+00:00,1,2.5,5.0,4.2971600379516985
M2-BASE,NAS100,TRAIN,2006-12-07 15:15:00+00:00,1,8.699999999999818,3.0,1.8808764047521436
M2-BASE,NAS100,TRAIN,2006-12-08 16:12:00+00:00,-1,9.300000000000182,0.0,-8.698786814445839
M2-BASE,NAS100,TRAIN,2006-12-11 14:44:00+00:00,1,1.2000000000000455,4.2999999999999545,4.03333332763259
M2-BASE,NAS100,TRAIN,2006-12-11 15:09:00+00:00,-1,8.299999999999955,0.0,-8.108769718966414
M2-BASE,NAS100,TRAIN,2006-12-12 14:31:00+00:00,1,3.5,0.2999999999999545,-2.598984509706497
M2-BASE,NAS100,TRAIN,2006-12-12 15:05:00+00:00,1,3.7999999999999545,4.0,3.5
M2-BASE,NAS100,TRAIN,2006-12-12 17:08:00+00:00,1,7.0,6.2999999999999545,5.427225897117523
M2-BASE,NAS100,TRAIN,2006-12-14 14:41:00+00:00,-1,5.2999999999999545,1.2000000000000455,-5.210092213260623
M2-BASE,NAS100,TRAIN,2006-12-18 17:09:00+00:00,1,12.400000000000091,2.2000000000000455,-9.700000000000045
M2-BASE,NAS100,TRAIN,2006-12-20 15:00:00+00:00,-1,2.5,4.0,3.0004867765637755
M2-BASE,NAS100,TRAIN,2006-12-20 18:12:00+00:00,1,6.7000000000000455,0.8999999999998636,-5.784212207634255
M2-BASE,NAS100,TRAIN,2006-12-21 14:58:00+00:00,1,0.7000000000000455,4.0,3.692457812798011
M2-BASE,NAS100,TRAIN,2006-12-21 15:20:00+00:00,1,0.5,4.199999999999818,3.5702222274005635
M2-BASE,NAS100,TRAIN,2006-12-21 17:03:00+00:00,1,4.5,1.2000000000000455,-4.08968180058946
M2-BASE,NAS100,TRAIN,2006-12-21 18:02:00+00:00,1,5.399999999999864,6.2000000000000455,4.5
M2-BASE,NAS100,TRAIN,2006-12-22 14:36:00+00:00,1,4.400000000000091,0.0,-3.9150796819551488
M2-BASE,NAS100,TRAIN,2006-12-26 14:43:00+00:00,-1,3.2000000000000455,0.2999999999999545,-2.476212633933301
M2-BASE,NAS100,TRAIN,2006-12-28 14:49:00+00:00,1,2.7000000000000455,4.2000000000000455,2.7688257493755373
M2-BASE,NAS100,TRAIN,2006-12-29 14:47:00+00:00,-1,5.899999999999864,0.0,-4.140040218513832
M2-BASE,NAS100,TRAIN,2007-01-03 14:39:00+00:00,-1,3.2000000000000455,3.2000000000000455,2.8733726567709255
M2-BASE,NAS100,TRAIN,2007-01-03 15:16:00+00:00,-1,7.099999999999909,1.2999999999999545,-6.285189945315551
M2-BASE,NAS100,TRAIN,2007-01-03 15:45:00+00:00,-1,1.7999999999999545,12.799999999999955,11.432111187160217
M2-BASE,NAS100,TRAIN,2007-01-04 14:49:00+00:00,-1,2.0,6.900000000000091,5.22539414102971
M2-BASE,NAS100,TRAIN,2007-01-04 15:33:00+00:00,-1,8.100000000000136,4.0,-8.057900686779021
M2-BASE,NAS100,TRAIN,2007-01-05 16:08:00+00:00,1,6.5,6.2000000000000455,5.883064513909176
M2-BASE,NAS100,TRAIN,2007-01-08 14:31:00+00:00,-1,0.5,5.7000000000000455,3.60432780842757
M2-BASE,NAS100,TRAIN,2007-01-08 14:46:00+00:00,-1,1.5,6.0,4.691185410334356
M2-BASE,NAS100,TRAIN,2007-01-08 15:19:00+00:00,1,0.5,8.700000000000045,7.625638359506183
M2-BASE,NAS100,TRAIN,2007-01-08 16:22:00+00:00,-1,0.0,7.2000000000000455,7.017784787528171
M2-BASE,NAS100,TRAIN,2007-01-09 14:46:00+00:00,1,1.900000000000091,4.0,3.5792693241835423
M2-BASE,NAS100,TRAIN,2007-01-09 15:26:00+00:00,-1,2.7000000000000455,5.0,4.7858852538538486
M2-BASE,NAS100,TRAIN,2007-01-09 17:26:00+00:00,1,4.199999999999818,8.700000000000045,8.52699561683221
M2-BASE,NAS100,TRAIN,2007-01-10 14:57:00+00:00,-1,6.5,2.900000000000091,-6.4460788247758956
M2-BASE,NAS100,TRAIN,2007-01-10 15:43:00+00:00,-1,10.0,4.899999999999864,-8.200000000000045
M2-BASE,NAS100,TRAIN,2007-01-11 14:38:00+00:00,-1,3.7000000000000455,0.2999999999999545,-3.6633213699972202
M2-BASE,NAS100,TRAIN,2007-01-11 16:04:00+00:00,-1,7.7000000000000455,3.8999999999998636,-5.5
M2-BASE,NAS100,TRAIN,2007-01-12 14:35:00+00:00,-1,0.0,4.2000000000000455,3.824595717010652
M2-BASE,NAS100,TRAIN,2007-01-12 14:48:00+00:00,-1,3.5,5.2000000000000455,4.449766948839397
M2-BASE,NAS100,TRAIN,2007-01-12 16:52:00+00:00,-1,3.0,4.5,-0.0
M2-BASE,NAS100,TRAIN,2007-01-15 16:02:00+00:00,-1,0.5,1.2000000000000455,1.2000000000000455
M2-BASE,NAS100,TRAIN,2007-01-16 15:07:00+00:00,1,3.2000000000000455,3.7999999999999545,3.458522598840318
M2-BASE,NAS100,TRAIN,2007-01-17 14:54:00+00:00,-1,0.20000000000004547,6.7000000000000455,4.363629055080764
M2-BASE,NAS100,TRAIN,2007-01-17 17:07:00+00:00,-1,0.5,5.0,4.913435825784973
M2-BASE,NAS100,TRAIN,2007-01-18 14:49:00+00:00,1,7.7000000000000455,2.699999999999818,-5.700597444859568
M2-BASE,NAS100,TRAIN,2007-01-19 14:40:00+00:00,-1,0.5,4.2000000000000455,3.574573741666427
M2-BASE,NAS100,TRAIN,2007-01-19 15:42:00+00:00,-1,4.7000000000000455,0.2999999999999545,-4.602440385617683
M2-BASE,NAS100,TRAIN,2007-01-19 15:56:00+00:00,-1,1.5,7.400000000000091,7.007518981094563
M2-BASE,NAS100,TRAIN,2007-01-22 14:38:00+00:00,1,7.7000000000000455,0.5,-5.147516064467709
M2-BASE,NAS100,TRAIN,2007-01-22 15:05:00+00:00,1,10.200000000000045,0.0,-9.835128082856045
M2-BASE,NAS100,TRAIN,2007-01-23 14:51:00+00:00,-1,3.5,3.0,2.919679893482453
M2-BASE,NAS100,TRAIN,2007-01-24 14:33:00+00:00,-1,0.20000000000004547,6.0,5.183047477386481
M2-BASE,NAS100,TRAIN,2007-01-24 15:36:00+00:00,-1,7.2000000000000455,4.5,-6.94655031436514
M2-BASE,NAS100,TRAIN,2007-01-25 14:33:00+00:00,1,2.0,2.199999999999818,1.1150607336869598
M2-BASE,NAS100,TRAIN,2007-01-25 15:17:00+00:00,1,6.2000000000000455,0.2999999999999545,-4.460868835938527
M2-BASE,NAS100,TRAIN,2007-01-25 15:41:00+00:00,1,10.900000000000091,9.700000000000045,-10.741053117926867
M2-BASE,NAS100,TRAIN,2007-01-26 14:42:00+00:00,1,6.0,1.7000000000000455,-5.8543053338992195
M2-BASE,NAS100,TRAIN,2007-01-29 14:44:00+00:00,-1,1.2999999999999545,5.0,4.262622547500314
M2-BASE,NAS100,TRAIN,2007-01-29 17:48:00+00:00,-1,7.7000000000000455,0.0,-7.215032117960391
M2-BASE,NAS100,TRAIN,2007-01-30 16:22:00+00:00,-1,0.20000000000004547,5.0,4.539000554218319
M2-BASE,NAS100,TRAIN,2007-01-30 18:11:00+00:00,1,0.0,5.0,4.946052518954502
M2-BASE,NAS100,TRAIN,2007-01-31 14:38:00+00:00,1,5.7000000000000455,0.5,-4.211322553724131
M2-BASE,NAS100,TRAIN,2007-01-31 14:52:00+00:00,1,0.5,7.0,6.8403836158349804
